image_path,score,description,task_type,place
dataset/train/1/PXL_20251107_212315357.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212315357.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212315357.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212317799.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212317799.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212317799.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212317799.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212353658.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212353658.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212353658.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212353658.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212905212.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212905212.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212905212.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212905212.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213352893.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213352893.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213352893.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213352893.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213823353.jpg,1,"The whiteboard has some faint smudges and residual marks, indicating it was partially cleaned but not perfectly spotless.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213823353.jpg,1,"While most of the writing has been erased, a few ghost images or light streaks remain on the whiteboard surface.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213823353.jpg,1,"The whiteboard shows signs of an attempt at cleaning, but minor imperfections are still visible upon close inspection.",organize_whiteboard,office
dataset/train/1/PXL_20251107_213823353.jpg,1,"The cleaning task for the whiteboard was mostly successful, but a few faint traces of previous use are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_192604826.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,classroom
dataset/train/2/PXL_20251107_192604826.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,classroom
dataset/train/2/PXL_20251107_192604826.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,classroom
dataset/train/2/PXL_20251107_192604826.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,classroom
dataset/train/2/PXL_20251107_211955495.MP.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_211955495.MP.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_211955495.MP.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_211955495.MP.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212455168.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212455168.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212455168.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212455168.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212508348.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212508348.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212508348.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212508348.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212534074.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212534074.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212534074.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212534074.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212920950.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212920950.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212920950.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212920950.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212924078.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212924078.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212924078.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212924078.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212944798.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212944798.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212944798.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212944798.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213152356.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213152356.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213152356.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213152356.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213208019.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213208019.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213208019.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213208019.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213223439.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213223439.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213223439.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213223439.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213227910.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213227910.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213227910.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213227910.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213448529.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213448529.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213448529.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213448529.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213718501.MP.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213718501.MP.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213718501.MP.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213718501.MP.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213723496.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213723496.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213723496.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213723496.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213729625.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213729625.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213729625.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213729625.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213732624.MP.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213732624.MP.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213732624.MP.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213732624.MP.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213755081.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213755081.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213755081.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213755081.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213802642.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213802642.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213802642.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213802642.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213810377.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213810377.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213810377.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213810377.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213834436.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213834436.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213834436.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213834436.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213850033.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213850033.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213850033.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213850033.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213853343.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213853343.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213853343.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_213853343.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214133805.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214133805.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214133805.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214133805.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214144019.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214144019.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214144019.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214144019.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214457302.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214457302.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214457302.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214457302.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214644021.jpg,0,"The whiteboard is covered in extensive blue marker writing, indicating it has not been cleaned.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214644021.jpg,0,"The whiteboard has not been wiped clean, as numerous notes and diagrams are still present.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214644021.jpg,0,"The cleaning task for the whiteboard was not performed, as old writings remain visible.",organize_whiteboard,office
dataset/train/2/PXL_20251107_214644021.jpg,0,"The whiteboard is dirty with old markings, showing a failure in the cleaning process.",organize_whiteboard,office
